timestamp,driver,car_number,speed_kph,engine_rpm,gear,throttle,brake,steering_angle,lap_distance
2025-01-07T02:52:13.743931,Lewis Hamilton,15,103.8,13053,6,70.84,8.2,-19.49,3045.93
2025-04-16T06:47:57.374201,Daniel Ricciardo,9,341.65,12466,3,5.59,5.47,-74.68,56.26
2025-03-07T05:49:37.759831,Lewis Hamilton,3,349.22,11603,3,65.89,64.69,-69.22,4584.51
2025-01-24T16:00:04.931045,Charles Leclerc,9,140.3,13766,3,49.07,94.92,-16.69,4331.14
2025-02-20T02:13:38.960986,Fernando Alonso,20,156.14,9422,6,22.77,59.39,12.95,533.98
2025-04-01T06:00:05.216044,Daniel Ricciardo,13,307.76,13077,6,26.3,11.84,36.18,1572.22
2025-01-13T06:21:07.050937,George Russell,17,157.99,9730,4,53.04,82.64,16.24,4503.39
2025-02-03T05:57:35.973912,Carlos Sainz,15,103.68,14367,6,16.56,51.75,-69.15,3694.02
2025-02-21T20:51:37.976730,Max Verstappen,5,178.83,13047,5,16.71,34.39,-33.08,3179.94
2025-01-19T13:54:57.132840,Charles Leclerc,2,105.08,12883,6,50.64,44.04,72.28,318.41
2025-03-13T03:53:03.528998,Lewis Hamilton,8,163.8,14684,4,13.57,14.48,-61.53,4556.43
2025-04-05T16:18:44.543387,Sebastian Vettel,14,277.47,8009,2,82.46,40.68,-42.05,1674.5
2025-04-21T22:13:38.879642,Max Verstappen,18,319.39,10150,2,52.18,38.3,16.1,854.86
2025-01-09T08:44:51.377768,Fernando Alonso,17,153.79,14456,4,87.72,71.51,-14.47,2847.68
2025-03-31T19:58:57.737965,Sebastian Vettel,14,311.92,9323,3,7.55,96.75,48.02,3226.88
2025-01-17T06:53:02.501195,Lewis Hamilton,1,189.52,9863,5,65.54,36.34,-9.77,4227.85
2025-03-13T20:36:37.987335,George Russell,16,256.65,13282,8,69.61,0.36,-54.42,4626.1
2025-02-04T15:37:24.306077,Lewis Hamilton,7,302.15,12714,5,14.04,57.45,44.05,982.79
2025-04-11T16:48:49.398309,Charles Leclerc,6,240.1,14623,8,13.09,18.36,60.08,3522.73
2025-01-23T07:56:05.208982,Max Verstappen,5,133.96,9544,3,32.91,7.78,-5.57,1591.33
2025-02-27T19:58:22.788022,Charles Leclerc,10,191.63,12813,3,38.72,2.77,9.57,4442.45
2025-01-07T17:12:11.574838,Max Verstappen,20,349.79,14540,4,47.84,45.67,47.17,3754.98
2025-04-20T02:22:23.702181,Lewis Hamilton,18,328.78,15000,6,0.13,30.42,15.39,649.7
2025-03-21T19:58:05.283454,Sergio Perez,13,127.82,9689,2,45.26,84.29,2.35,952.24
2025-04-15T08:21:26.883113,Lando Norris,17,208.51,10697,6,16.03,4.21,-74.08,4913.61
2025-02-01T05:20:45.892064,Daniel Ricciardo,20,287.1,13131,8,12.48,97.33,14.25,75.03
2025-04-15T03:09:48.754757,Max Verstappen,3,337.43,8737,6,78.03,78.84,-13.17,481.6
2025-01-05T19:42:39.135470,Fernando Alonso,18,318.05,8507,3,16.41,67.44,-50.11,4851.71
2025-03-31T03:13:28.650876,Lewis Hamilton,17,185.88,10184,1,8.55,33.85,-1.97,557.72
2025-04-14T05:36:25.426120,George Russell,12,319.42,8005,8,10.95,88.34,-16.95,3564.15
2025-01-14T14:07:35.113525,Carlos Sainz,12,271.67,12109,6,99.54,29.51,23.18,1050.79
2025-02-21T01:49:38.462049,Max Verstappen,13,290.26,11595,6,56.4,55.77,-50.68,3200.27
2025-01-27T08:37:02.681050,Sebastian Vettel,16,311.95,9633,3,19.32,57.82,77.18,2167.57
2025-02-10T06:48:53.531163,Sergio Perez,10,104.08,8707,5,35.03,70.35,80.11,3673.66
2025-04-05T06:09:39.834661,Sebastian Vettel,1,125.66,14232,8,10.56,99.68,-51.73,2283.62
2025-02-12T05:30:43.930313,Lewis Hamilton,6,228.16,11012,7,25.76,27.7,15.29,24.4
2025-04-06T18:37:09.092854,Lewis Hamilton,15,327.33,9586,8,85.82,15.83,-73.65,1995.55
2025-02-08T10:42:55.073877,Daniel Ricciardo,6,262.17,11289,5,71.67,46.61,37.38,2594.77
2025-01-10T23:48:40.717328,Max Verstappen,6,202.74,9381,8,56.9,24.73,35.75,3308.31
2025-04-01T02:06:45.755569,Lewis Hamilton,11,128.45,10389,1,75.23,43.34,-65.7,2784.19
2025-02-22T03:18:35.702856,Sergio Perez,20,142.37,9218,8,8.51,27.51,43.59,3512.0
2025-02-03T02:22:33.518183,Max Verstappen,19,243.58,8819,7,42.42,73.6,-69.58,1585.66
2025-01-10T03:22:24.991552,Carlos Sainz,8,284.53,10250,5,53.66,88.2,9.15,1045.66
2025-04-08T14:17:55.353690,Daniel Ricciardo,8,114.05,12738,5,12.19,36.77,-27.03,1262.44
2025-03-17T13:46:23.570849,Sergio Perez,9,274.09,11266,6,6.31,94.51,-71.95,4253.11
2025-01-04T23:56:04.761111,Charles Leclerc,1,245.27,11194,5,6.95,8.91,45.8,1471.94
2025-01-09T00:27:52.094534,Charles Leclerc,13,293.12,9396,7,45.59,53.52,88.27,4228.29
2025-01-06T10:37:41.829394,Sebastian Vettel,3,309.3,8293,1,84.39,52.01,-28.85,1499.03
2025-02-16T09:29:43.801043,Max Verstappen,20,282.97,14913,8,67.2,32.49,41.86,4560.1
2025-01-17T19:24:25.030217,Lando Norris,20,125.61,13016,6,10.16,31.83,-62.03,1413.81
2025-03-17T05:43:19.989785,George Russell,17,321.53,14845,5,22.63,33.58,-85.55,3760.02
2025-04-17T14:53:21.010073,Max Verstappen,15,286.27,11006,6,41.02,74.09,-77.09,3847.29
2025-01-30T16:22:33.231646,George Russell,12,230.45,13071,3,17.29,51.04,-89.64,2892.06
2025-01-16T22:59:43.086859,Sergio Perez,15,123.47,8748,4,56.57,30.71,-40.4,778.92
2025-03-31T01:56:56.392185,Sebastian Vettel,11,245.28,9117,6,53.3,23.96,-45.99,1703.78
2025-04-06T17:53:43.926152,Lewis Hamilton,5,207.82,8022,5,62.03,52.59,-24.93,3244.2
2025-03-13T16:33:38.170271,Fernando Alonso,5,245.35,8907,3,51.18,42.55,-54.19,3727.78
2025-01-29T12:54:20.425767,Lewis Hamilton,3,113.34,12667,5,22.2,91.99,42.62,1641.95
2025-01-18T08:49:54.392462,Charles Leclerc,1,262.73,11112,5,19.86,31.71,9.58,3142.19
2025-03-21T16:48:31.410248,Lewis Hamilton,2,332.68,12637,4,35.91,6.08,6.86,2879.82
2025-03-13T07:19:40.374368,Sergio Perez,19,279.09,8401,5,74.15,74.65,57.54,4343.54
2025-02-11T11:48:59.939303,Lando Norris,9,252.35,10480,4,60.11,15.79,11.43,3985.04
2025-04-24T01:45:55.499551,George Russell,13,214.15,14087,7,4.51,49.38,64.49,1841.93
2025-02-06T23:03:34.650170,Fernando Alonso,18,259.83,9372,2,55.22,84.98,28.56,3809.06
2025-02-18T05:40:54.739383,Fernando Alonso,2,329.04,8934,7,49.44,11.68,-19.63,1158.6
2025-04-17T18:17:50.958642,Lando Norris,19,253.24,12820,2,0.5,82.98,75.41,3018.19
2025-03-19T12:55:53.755785,Sebastian Vettel,7,258.45,9379,5,34.26,95.09,84.69,4553.62
2025-01-05T23:33:34.955941,Fernando Alonso,7,268.45,12308,3,39.98,30.92,13.25,1785.04
2025-04-22T09:25:21.538446,Daniel Ricciardo,1,199.32,12000,2,3.82,98.61,-26.47,3774.01
2025-02-09T00:43:42.484484,Carlos Sainz,7,171.1,14532,6,36.03,30.05,55.52,4008.41
2025-03-13T20:41:55.649644,Lando Norris,2,185.27,12014,6,20.65,94.41,12.83,3866.9
2025-01-15T13:22:33.551358,Max Verstappen,3,137.5,10265,3,33.89,53.6,4.5,1025.6
2025-01-29T03:12:49.538196,Max Verstappen,16,105.98,14075,2,75.5,60.54,-40.3,3894.53
2025-04-15T13:01:37.954309,Lando Norris,14,331.49,9277,5,64.47,18.7,-48.77,712.15
2025-04-19T20:39:56.975624,Lewis Hamilton,1,303.91,8714,8,46.89,56.72,-68.24,2412.31
2025-03-22T20:47:10.627123,Sergio Perez,11,336.31,13579,8,8.24,50.72,57.09,1713.51
2025-03-11T06:41:42.918509,Charles Leclerc,7,318.37,12005,1,84.96,82.6,82.38,4689.75
2025-03-10T04:55:17.742720,Carlos Sainz,7,342.79,12770,3,8.18,44.42,54.63,2138.31
2025-03-20T06:52:53.327901,Max Verstappen,13,198.91,9933,7,44.53,39.95,72.7,2067.6
2025-01-07T04:53:57.193718,George Russell,18,249.86,13704,7,25.23,8.8,-12.79,815.88
2025-01-07T15:40:26.874600,Daniel Ricciardo,16,153.31,9466,7,9.49,44.42,-67.19,1691.18
2025-03-26T09:53:23.801441,Carlos Sainz,3,334.58,10680,8,21.49,85.44,64.13,1274.89
2025-01-17T08:59:44.597615,Lewis Hamilton,16,198.24,14887,5,48.29,89.31,-9.32,2908.93
2025-03-09T18:32:55.109221,Lando Norris,19,288.9,9161,3,32.81,9.7,55.77,945.15
2025-03-24T01:46:50.488705,Daniel Ricciardo,13,303.49,14956,8,77.77,0.25,64.78,4499.39
2025-02-17T11:09:41.864114,Sebastian Vettel,8,258.29,14322,7,2.68,86.04,-62.22,4808.68
2025-01-03T06:40:19.530158,Lewis Hamilton,6,189.63,12670,1,49.21,48.04,-47.17,1071.79
2025-04-12T03:19:05.994601,George Russell,16,241.83,12484,2,91.49,73.82,61.24,1257.91
2025-03-09T19:45:50.794018,Sebastian Vettel,14,219.69,13634,7,66.68,84.63,-51.08,4908.12
2025-04-26T13:50:02.860082,George Russell,15,311.26,10984,1,39.33,96.9,-16.21,4704.69
2025-01-01T05:36:53.254915,Max Verstappen,2,219.53,10910,5,31.25,88.25,68.65,632.3
2025-02-17T09:40:25.662096,Sebastian Vettel,4,178.03,14033,1,48.55,13.87,-31.99,1589.38
2025-01-26T23:58:57.910925,Fernando Alonso,2,325.91,9139,8,74.26,53.64,-38.29,2815.59
2025-01-25T11:07:07.019529,George Russell,13,216.57,11691,4,74.83,46.48,-75.1,4874.4
2025-02-20T00:31:33.185036,George Russell,16,216.83,12591,4,32.54,85.6,22.12,4015.49
2025-01-03T20:56:50.900104,Carlos Sainz,2,227.74,11268,4,20.23,80.36,-9.06,3637.53
2025-01-09T11:28:56.153623,Max Verstappen,11,115.47,14208,6,65.21,0.86,-75.78,3904.42
2025-02-02T01:28:19.231396,Sebastian Vettel,7,198.13,10767,4,0.47,1.24,19.71,4281.12
2025-02-08T13:22:32.061692,Fernando Alonso,18,328.53,9346,3,45.65,20.66,-30.64,4267.49
2025-03-20T19:10:19.783234,Lando Norris,8,259.44,13870,5,11.47,27.63,-7.21,2618.04
2025-03-09T10:34:58.209600,Carlos Sainz,20,128.88,10529,6,56.56,68.97,-3.75,610.48
2025-01-27T02:38:19.718319,Carlos Sainz,5,248.45,10110,2,35.43,4.63,53.69,2497.85
2025-02-25T08:58:22.696345,Lando Norris,20,268.62,9905,4,4.64,69.99,-32.48,520.77
2025-02-12T16:08:52.698176,Daniel Ricciardo,16,218.46,11037,8,71.04,41.62,-39.71,2139.32
2025-03-03T16:01:06.831878,Lando Norris,10,327.61,9710,4,77.41,46.32,5.29,3758.55
2025-02-27T02:49:16.374573,Lewis Hamilton,1,288.22,10933,3,45.18,55.07,27.47,1402.0
2025-04-24T16:07:58.046533,George Russell,7,119.17,10613,1,81.92,40.63,74.79,2858.34
2025-02-20T16:14:52.605035,Fernando Alonso,16,349.83,11181,1,43.76,35.99,55.92,185.74
2025-02-13T00:40:30.715828,Charles Leclerc,1,108.44,12630,7,30.93,90.9,-53.18,1060.07
2025-02-18T00:23:20.207709,Lewis Hamilton,13,256.13,9433,2,34.62,99.37,-76.79,827.41
2025-02-13T15:50:47.419057,Max Verstappen,12,226.0,14139,4,54.39,40.37,-54.07,727.83
2025-03-06T07:39:26.048558,Lando Norris,8,290.82,9906,2,30.55,20.02,-22.28,970.08
2025-03-17T02:15:34.352826,Max Verstappen,18,117.12,14949,4,74.37,78.44,7.28,493.75
2025-02-11T18:58:26.199450,Sebastian Vettel,19,100.07,14054,8,8.54,34.12,14.28,4697.27
2025-04-25T23:37:40.902024,Sebastian Vettel,18,256.6,13772,4,73.32,81.27,49.2,2483.34
2025-03-26T02:23:43.820587,Lando Norris,19,211.15,11683,4,65.98,27.53,-23.56,4988.71
2025-01-25T13:12:25.441118,George Russell,4,121.4,9469,4,66.89,65.57,-48.16,4733.32
2025-03-06T06:31:14.331145,Carlos Sainz,13,267.05,8609,5,77.04,30.99,-14.68,4121.21
2025-02-02T08:55:17.105593,Lando Norris,11,251.15,9190,5,9.75,36.88,1.19,354.79
2025-02-09T20:45:11.091139,Fernando Alonso,1,340.4,10914,3,57.09,3.11,-0.05,3205.22
2025-04-23T14:55:09.340341,Daniel Ricciardo,16,297.73,11127,1,42.74,23.84,-76.94,2261.34
2025-02-21T06:36:25.285077,Sebastian Vettel,18,147.22,9304,4,32.02,29.87,-25.92,2103.84
2025-03-05T20:42:31.822416,Fernando Alonso,5,196.63,10761,5,28.12,78.3,-11.7,1605.29
2025-03-17T21:48:49.815807,Daniel Ricciardo,19,251.4,10626,4,86.57,86.96,22.8,1716.26
2025-02-02T15:52:30.929722,Lando Norris,1,176.13,11364,7,39.93,12.99,24.28,4394.93
2025-04-08T12:30:59.000227,George Russell,12,165.25,13897,1,42.74,69.43,84.18,3732.41
2025-01-26T18:32:36.932881,George Russell,14,229.41,14872,3,39.18,24.36,-69.44,3224.92
2025-02-24T08:21:40.845465,George Russell,6,256.22,11859,4,22.06,58.47,-21.7,3889.24
2025-02-24T09:26:12.143229,Charles Leclerc,13,233.28,12114,6,19.6,9.75,3.29,449.0
2025-02-23T20:07:41.732194,Lewis Hamilton,15,132.12,9253,8,64.14,57.15,25.51,96.18
2025-04-03T01:14:25.343018,George Russell,6,214.71,11930,7,98.96,93.27,-10.77,4579.12
2025-01-10T07:30:19.810857,Daniel Ricciardo,9,116.61,10982,6,34.29,1.48,50.25,1641.81
2025-03-04T11:54:26.383149,Lando Norris,20,268.43,10082,5,97.74,93.45,-7.93,455.72
2025-04-02T17:05:34.376466,Lewis Hamilton,13,330.99,10777,4,48.82,21.69,47.45,1491.22
2025-03-18T12:40:24.608847,Carlos Sainz,15,215.92,14064,1,49.83,87.05,-48.9,742.83
2025-03-03T14:28:04.452046,Charles Leclerc,3,277.95,9793,4,10.71,68.32,-25.99,4847.72
2025-02-21T12:30:20.644151,George Russell,1,299.68,12488,4,35.51,53.76,72.97,1814.99
2025-04-16T00:56:59.267507,Sergio Perez,2,302.44,10865,1,94.38,28.58,1.5,4673.22
2025-02-19T12:03:07.930056,Sebastian Vettel,10,263.65,14209,7,93.38,86.84,-56.27,1895.61
2025-03-13T11:05:05.925706,George Russell,4,223.99,8685,4,76.07,78.29,44.51,812.02
2025-02-09T01:46:38.125580,Lando Norris,14,284.6,10478,8,46.35,79.42,-25.7,4335.03
2025-02-10T05:09:28.083176,Lewis Hamilton,17,107.7,12167,5,37.76,74.2,-40.87,4796.1
2025-02-02T12:09:06.550276,George Russell,8,174.71,9442,8,82.61,6.11,17.69,4025.1
2025-04-28T12:30:58.998956,George Russell,14,143.42,10871,8,39.07,21.51,48.75,1765.65
2025-01-14T07:02:58.934188,Charles Leclerc,16,149.95,11225,2,40.1,36.61,-80.37,1300.21
2025-03-01T21:32:58.218309,Lando Norris,1,336.85,8110,6,75.93,7.98,-9.16,240.5
2025-03-20T06:18:58.832868,Sergio Perez,10,245.03,13878,1,40.83,43.95,-88.61,1473.0
2025-01-07T16:30:02.495112,Sebastian Vettel,1,115.67,12190,5,53.84,7.07,4.11,762.61
2025-01-13T08:31:33.297234,George Russell,19,210.51,10143,8,85.81,65.45,1.2,2558.84
2025-03-16T00:33:24.236050,Fernando Alonso,20,322.71,9930,4,54.39,59.43,74.7,116.52
2025-03-19T14:28:50.659079,Lando Norris,14,207.27,8679,3,78.37,20.79,9.57,4661.36
2025-02-24T22:41:47.539742,Sergio Perez,13,261.23,13540,7,21.84,19.12,83.88,4527.67
2025-01-02T01:47:18.208048,Fernando Alonso,7,134.8,13921,8,57.25,7.88,-26.83,2077.01
2025-04-13T11:42:42.730146,Sergio Perez,12,149.13,14993,3,90.87,73.83,-6.63,1163.24
2025-03-04T03:54:04.253144,Daniel Ricciardo,16,338.5,10015,6,1.27,2.91,-22.25,3017.43
2025-01-23T14:27:28.316715,Carlos Sainz,14,130.31,11510,7,48.85,35.32,36.81,1735.4
2025-02-02T18:43:58.649982,Sergio Perez,11,256.53,11102,4,8.32,88.69,38.75,606.02
2025-02-22T20:02:46.427361,Sebastian Vettel,13,217.98,11784,1,75.07,79.1,48.51,2216.29
2025-02-23T03:44:36.208484,Lewis Hamilton,16,247.44,10837,7,5.45,74.67,33.62,4558.84
2025-02-19T22:11:14.663100,Lando Norris,18,290.91,14382,7,24.38,61.57,26.55,398.3
2025-01-03T05:40:21.546400,Charles Leclerc,13,233.2,14829,7,66.09,17.89,46.45,3138.93
2025-01-09T13:50:08.547175,Sebastian Vettel,15,284.97,12865,4,63.98,15.39,32.95,2070.83
2025-01-14T03:18:10.084370,George Russell,1,325.18,13404,6,48.09,96.83,-18.28,3119.97
2025-04-25T08:24:35.597794,Daniel Ricciardo,17,314.37,14714,1,36.84,92.6,3.21,236.31
2025-04-08T02:47:23.303278,Lando Norris,10,341.42,8459,1,65.5,90.4,20.46,3256.39
2025-04-22T04:20:37.146398,Max Verstappen,10,308.83,9636,4,23.04,64.05,11.92,1129.12
2025-01-29T08:44:09.503353,Fernando Alonso,14,335.33,8569,1,67.23,39.52,-67.23,1424.41
2025-02-22T19:54:07.351136,Daniel Ricciardo,2,172.28,12891,2,29.79,43.21,10.69,2537.37
2025-03-16T16:37:55.613899,Charles Leclerc,20,325.03,12730,5,76.56,53.05,25.99,3918.74
2025-01-31T17:44:19.348809,Carlos Sainz,20,250.58,14580,6,87.66,22.48,55.55,2018.53
2025-03-28T23:59:27.177573,Charles Leclerc,18,244.64,12434,8,88.83,97.06,-34.82,4867.91
2025-04-24T16:16:10.472680,Max Verstappen,12,329.93,13774,3,39.77,2.82,38.82,3183.42
2025-01-14T01:22:41.746314,Max Verstappen,7,220.05,12610,4,50.65,48.51,-16.03,2400.34
2025-01-04T20:56:08.141923,Sergio Perez,7,298.46,10560,7,35.52,36.31,-79.44,1965.03
2025-03-25T23:20:05.394230,Daniel Ricciardo,16,184.64,9616,6,12.23,1.98,-54.25,3621.05
2025-03-15T06:10:58.343411,Lewis Hamilton,5,207.3,14629,1,92.81,67.41,-64.09,4176.04
2025-04-27T20:03:46.749955,Max Verstappen,7,346.99,9333,4,67.99,17.98,10.25,4575.11
2025-02-24T23:59:01.246048,Carlos Sainz,3,236.64,9442,3,28.31,7.26,75.36,4128.67
2025-04-15T19:36:24.911936,Max Verstappen,6,176.18,8402,8,85.04,12.6,14.1,1042.51
2025-02-08T06:14:23.751066,Charles Leclerc,16,157.27,8290,4,75.54,47.66,-60.24,3903.4
2025-02-11T06:47:26.904598,Lando Norris,7,267.67,14303,5,31.8,59.48,77.88,160.46
2025-03-10T22:59:36.390282,Sebastian Vettel,16,100.98,14131,7,32.34,18.24,-61.1,2484.77
2025-01-07T00:12:31.405278,George Russell,10,318.99,11397,2,57.01,21.94,-76.6,2902.85
2025-01-31T00:00:48.879388,Sergio Perez,12,290.37,11341,8,50.46,15.25,16.98,708.38
2025-04-02T05:17:17.255313,Max Verstappen,13,304.66,14164,6,90.28,72.38,19.28,460.0
2025-01-03T02:43:40.151283,Max Verstappen,3,187.97,12834,2,42.93,66.19,-71.42,1837.07
2025-03-26T19:31:42.519886,Sebastian Vettel,7,234.74,14461,8,9.9,12.07,37.86,1810.95
2025-02-03T05:08:03.484524,Charles Leclerc,16,246.77,8713,2,2.08,84.56,-5.16,254.56
2025-02-16T20:03:50.922397,George Russell,11,201.67,12941,3,84.5,16.02,0.46,1823.3
2025-02-23T22:26:49.287292,Lewis Hamilton,4,240.98,14768,2,48.01,59.91,4.49,2240.26
2025-03-22T21:13:45.488371,Carlos Sainz,12,196.61,9120,2,20.4,41.23,83.3,250.14
2025-02-03T08:58:15.232548,George Russell,6,154.75,9648,6,37.56,8.07,19.64,4615.94
2025-03-24T01:55:12.851942,Fernando Alonso,10,145.58,11964,4,60.71,32.69,19.54,2637.65
2025-04-04T00:11:50.004489,Sergio Perez,4,161.38,8744,2,93.85,39.21,25.3,3762.7
2025-04-06T23:42:37.687425,Lewis Hamilton,19,260.68,11672,5,91.61,27.66,-48.2,1584.34
2025-02-10T05:14:06.133033,Max Verstappen,10,302.5,11589,6,83.19,76.76,-81.08,2054.88
2025-01-04T01:45:48.129781,Fernando Alonso,17,242.29,14620,8,44.71,58.79,75.26,2589.68
2025-03-25T22:23:26.626178,Carlos Sainz,6,276.64,12429,5,66.62,44.65,29.18,2375.47
2025-02-01T19:14:57.000495,Carlos Sainz,20,109.12,10346,3,68.33,77.68,77.82,4555.09
2025-02-02T08:51:26.829655,Daniel Ricciardo,11,341.65,10409,3,62.19,87.05,74.17,4543.37
2025-03-28T08:37:04.565489,Sergio Perez,9,282.95,11819,5,15.16,97.02,27.23,37.08
2025-04-27T15:42:29.425091,Fernando Alonso,10,322.83,8416,7,40.18,49.05,34.11,3162.77
2025-03-20T03:42:35.164477,Sergio Perez,19,229.29,10949,8,12.11,69.59,31.02,1077.23
2025-04-18T20:52:42.272910,Lando Norris,10,126.08,10178,4,83.79,41.6,-25.4,1517.03
2025-02-09T19:02:46.988327,Lando Norris,13,347.61,13663,6,48.06,12.89,-3.09,3453.97
2025-03-16T08:16:27.723895,Sebastian Vettel,9,188.28,13124,3,89.18,27.37,-53.43,4469.77
2025-03-21T10:53:22.281113,Carlos Sainz,10,264.8,14666,2,94.61,52.33,-9.13,2536.14
2025-02-21T06:17:35.019307,Sergio Perez,10,287.57,14214,1,32.71,22.0,-60.92,1022.96
2025-04-27T10:16:10.795542,Lewis Hamilton,15,315.2,9892,3,74.5,10.19,-78.91,4099.56
2025-03-15T10:41:25.708330,Fernando Alonso,18,343.63,8301,2,7.92,53.06,-31.94,1117.88
2025-03-09T15:06:52.769809,Carlos Sainz,14,115.94,10578,4,7.0,30.71,-82.43,504.01
2025-03-07T09:51:10.241238,Lando Norris,5,137.33,12756,4,61.06,85.77,34.27,1421.32
2025-03-01T10:56:26.276668,Sergio Perez,16,116.74,8985,1,41.31,75.06,50.41,4064.62
2025-03-01T06:46:09.672590,Carlos Sainz,18,301.39,12686,4,71.87,83.95,70.32,1714.16
2025-02-08T09:29:51.984100,Carlos Sainz,17,221.27,12659,3,77.26,30.66,31.99,4902.45
2025-03-20T13:04:27.765985,Sergio Perez,3,148.7,10577,6,93.89,38.53,-75.55,1647.13
2025-02-06T13:18:36.773761,Sebastian Vettel,18,215.88,10563,1,5.92,99.89,-64.1,1483.03
2025-02-14T04:41:54.230063,George Russell,2,267.08,13769,1,15.49,20.45,15.69,3261.34
2025-04-06T22:12:19.409497,Charles Leclerc,19,234.63,13940,2,11.79,18.29,-36.05,48.62
2025-04-12T13:34:36.743471,Lewis Hamilton,11,335.19,10725,3,41.32,15.83,-73.26,2469.97
2025-03-25T09:18:50.156291,Max Verstappen,20,162.03,9351,7,50.59,42.55,72.97,2353.26
2025-03-24T00:36:26.110253,Lewis Hamilton,6,317.41,10975,1,80.63,25.92,70.63,540.15
2025-04-13T06:57:48.562786,Carlos Sainz,14,150.76,12799,1,22.64,74.37,-49.84,119.45
2025-02-19T08:50:50.209349,Carlos Sainz,19,171.05,12203,2,63.97,5.04,-29.83,325.98
2025-03-04T03:25:17.430626,Fernando Alonso,16,155.96,13747,4,11.08,75.07,88.95,1790.32
2025-03-14T16:24:34.354114,George Russell,20,282.16,12646,7,87.07,8.97,-77.54,2749.89
2025-04-01T16:50:26.684838,George Russell,2,273.76,12890,7,74.7,60.75,-27.31,2328.43
2025-04-03T01:57:58.593349,Daniel Ricciardo,7,288.76,11014,4,41.94,50.62,59.2,3974.7
2025-02-27T06:34:01.371432,Fernando Alonso,16,141.45,9777,6,19.55,94.93,59.05,1032.36
2025-01-11T06:46:05.200341,Carlos Sainz,17,248.7,10840,8,92.92,62.44,-42.92,1299.24
2025-04-14T05:04:38.142081,Charles Leclerc,12,158.84,9862,3,50.57,88.66,41.01,1494.12
2025-03-01T23:46:51.545748,Carlos Sainz,11,298.97,13594,1,24.92,73.09,13.53,3781.78
2025-02-25T19:12:10.047533,Max Verstappen,2,261.91,8964,1,69.71,58.69,-18.2,1767.29
2025-04-28T11:12:00.298368,Daniel Ricciardo,14,319.54,14267,8,7.92,79.71,20.67,877.2
2025-04-14T14:55:59.253153,Fernando Alonso,17,305.78,14345,6,78.08,11.59,14.14,595.31
2025-03-07T05:59:21.745136,Lando Norris,7,146.11,13859,1,98.5,23.87,-80.39,3488.22
2025-02-13T03:46:05.353418,Sebastian Vettel,18,308.16,14903,1,43.45,51.05,79.2,1014.76
2025-01-30T14:03:18.721927,George Russell,10,219.22,13818,3,10.43,92.03,-50.78,3927.01
2025-04-20T08:36:57.591419,George Russell,8,198.83,11692,5,33.69,69.97,45.92,2041.6
2025-02-25T11:37:01.394105,Sergio Perez,9,187.63,11488,1,6.59,98.34,47.19,3282.61
2025-04-10T19:01:53.815403,Sebastian Vettel,10,329.92,11352,7,19.31,44.8,70.98,2789.85
2025-04-14T06:21:13.258729,Sebastian Vettel,1,305.57,9023,4,60.47,41.74,-9.04,2772.18
2025-03-03T14:10:42.700673,Lando Norris,9,183.53,14655,4,65.4,60.75,-25.67,4591.22
2025-04-05T06:11:38.990837,Fernando Alonso,19,308.14,8435,7,5.67,92.3,-76.01,3025.1
2025-02-27T05:27:13.384484,George Russell,19,271.63,14531,8,15.56,59.97,-57.71,3265.56
2025-03-08T13:24:28.696079,Max Verstappen,7,197.79,9750,2,45.06,35.86,74.15,215.18
2025-04-28T23:21:26.330539,Sergio Perez,20,134.17,14587,4,81.16,32.7,9.46,3555.16
2025-02-16T11:12:43.648959,Charles Leclerc,18,110.9,13370,1,37.4,58.74,28.07,236.99
2025-02-09T11:40:29.023450,Sebastian Vettel,3,103.92,13657,2,33.11,17.64,53.29,4975.73
2025-02-08T11:10:38.766675,Daniel Ricciardo,19,344.81,12858,3,63.19,31.67,88.54,870.64
2025-01-01T02:26:36.298565,Fernando Alonso,7,223.12,12323,8,88.08,8.8,-57.57,3070.88
2025-01-25T06:21:27.621430,Max Verstappen,2,140.57,8105,2,15.97,66.28,78.92,1590.57
2025-04-15T03:44:19.478071,Lewis Hamilton,14,174.41,8346,6,75.76,74.99,-83.07,3229.98
2025-04-28T07:00:17.497769,Charles Leclerc,11,211.56,11429,4,63.2,16.38,88.29,3876.87
2025-02-20T20:28:31.636482,Daniel Ricciardo,6,119.59,11723,8,33.47,98.19,15.63,2160.67
2025-01-19T04:12:47.374894,Fernando Alonso,2,121.41,8103,3,9.09,1.57,60.9,2866.69
2025-03-07T05:04:28.835386,Fernando Alonso,4,289.22,12019,3,46.65,99.4,-29.53,1735.88
2025-01-08T15:10:18.509196,Carlos Sainz,3,332.1,11314,7,81.33,6.72,-55.25,1834.22
2025-01-05T14:51:49.492409,Max Verstappen,6,317.81,9546,2,63.34,74.55,-31.89,1279.18
2025-04-23T14:46:21.481666,George Russell,15,134.02,12314,3,35.81,71.76,24.43,4728.38
2025-01-05T19:35:28.129607,Charles Leclerc,8,349.37,10516,3,65.37,10.94,-47.29,4745.81
2025-03-08T06:49:39.140320,Sebastian Vettel,2,151.4,8511,3,34.5,93.49,61.85,181.86
2025-01-25T13:36:01.836057,Sebastian Vettel,4,287.42,10698,3,0.26,14.45,-89.82,504.47
2025-02-28T19:30:59.202865,Max Verstappen,4,220.31,8066,1,54.67,82.16,-27.06,3379.95
